resource,region,SeasonalNaive_RMSE,SeasonalNaive_MAE,SeasonalNaive_MASE,SARIMA_RMSE,SARIMA_MASE,SARIMA_skill,xLSTM_RMSE,xLSTM_MASE,xLSTM_skill,TimesFM_RMSE,TimesFM_MASE,TimesFM_skill,Nexus_RMSE,Nexus_MASE,Nexus_skill
electricity,IND|telangana,487.7390068896137,371.8608333333334,0.6546177600240926,459.84044023862583,0.6428925913555745,0.057199785657705116,535.1067015835278,0.8143527840186003,-0.09711688838665,568.5726352359,0.8116586927950503,-0.16573131778361283,455.5289784486487,0.6879624821411494,0.06603947600249016
electricity,IND|uttar pradesh,909.0238246098578,732.7008333333334,0.6369869572145004,1150.7518576418317,0.8154951065237317,-0.2659204593847919,989.732723970849,0.7539656624182997,-0.08878634110126926,669.8341549220474,0.4416596064635061,0.26312805364641323,860.3942299890498,0.616241398874336,0.05349650174645226
electricity,IND|west bengal,537.3911906221883,394.28583333333313,0.600953092594195,450.0275024781371,0.48107921074326876,0.1625700042512831,535.4095284666212,0.5495374730286655,0.0036875598077311667,500.97645057506026,0.5355267790450464,0.06776207106217602,516.7961617730929,0.5969936262181678,0.03832409092015565
electricity,IRL,90.27735042633894,66.66666666666664,0.5304792926942762,117.5225850456368,0.7943151180234437,-0.30179479670848774,139.760399111289,0.8774871919364804,-0.5481225185637824,108.85410191767502,0.7300327874383798,-0.2057742213701057,90.40194405550045,0.5659936250781615,-0.0013801205792274285
electricity,ITA,1346.2695371531909,990.8333333333334,0.8575673648375742,1244.8914205851734,0.7877308418943961,0.07530298634134647,1359.0082744889348,0.8202783631214711,-0.009462248817336594,926.3628474141761,0.5599071028792336,0.31190387819882304,923.4780132348948,0.585702811706624,0.3140467137155366
electricity,LTU,124.8332220738267,100.0,1.1953041622198506,174.84583434654456,1.8579995762264545,-0.40063543535822754,189.28687037336485,1.9355412818748543,-0.5163180700520578,114.45213454862096,1.1542263425910484,0.08315965375840684,112.58040016211733,1.0953708297202953,0.09815353403650051
electricity,LUX,21.40872096444188,17.5,1.303921568627451,15.674352123288186,0.9873980424750699,0.2678520052962532,15.76949876175295,0.9552748164320305,0.2634077118411331,9.251206035441848,0.5804956299027588,0.5678767521512686,9.561742984531326,0.5313257080277585,0.5533715909319108
electricity,LVA,140.94916341243984,125.0,1.0479041916167664,330.4069672835155,2.6619458411533037,-1.344156994509373,103.57493065685121,0.7265543681745997,0.26516108255446424,161.52398039669526,1.182417017161965,-0.14597331751484188,132.24442355964604,0.8460007673252128,0.06175801006581605
electricity,MDA,106.10529361598003,62.5,0.9478672985781991,46.399591083352405,0.5711295834725217,0.5627023921041732,26.57595372092945,0.34643805610813455,0.7495322540917321,36.09591351000806,0.38606747692041865,0.6598104365966165,27.10136740269979,0.31463601834024457,0.7445804400599842
electricity,MKD,106.61457061146317,73.33333333333333,1.098515519568151,89.35149017135686,1.0487248257554802,0.16192046116302783,82.84623238859001,1.0600517648052268,0.22293705341169934,53.04545495371784,0.6289174912590407,0.502455858992932,64.84052271275384,0.7668032493025024,0.39182306563843905
