a,b,rho,connected,dist_km
Nelson River,Tigris & Euphrates,0.464941126684996,False,9717.020067474874
Nelson River,Wisla,0.47800799251378784,False,7573.200463026546
Neva,Oder River,0.622373245104176,True,1006.2246392389461
Neva,Rhine,0.573180116197498,False,1448.5550859068526
Neva,Senegal,-0.42986525070120263,False,4537.792403506708
Neva,St.Lawrence,0.47487320417182516,False,6690.323406851666
Neva,Tigris & Euphrates,0.6771168007778406,False,2889.5858196673444
Neva,Wisla,0.6341063460257206,False,829.6823114733633
Oder River,Rhine,0.6826168492669331,True,603.1793398807944
Oder River,Senegal,-0.3279499945213623,False,3654.5444569727347
Oder River,St.Lawrence,0.42465487731000146,False,6704.869672675585
Oder River,Tigris & Euphrates,0.5829988425590653,False,2407.4312591751286
Oder River,Wisla,0.881462431028989,True,465.05973072150016
Rhine,Senegal,-0.4167140012569381,False,3101.069195316592
Rhine,St.Lawrence,0.5185247225101481,False,6250.362481217014
Rhine,Tigris & Euphrates,0.6472563360130379,False,2789.919726191528
Rhine,Wisla,0.6251793151828795,False,1068.1565352425253
Senegal,St.Lawrence,-0.5547366286604541,False,5585.303666519131
Senegal,Tigris & Euphrates,-0.5180083451617331,False,4729.235046018546
Senegal,Wisla,-0.3333996647325606,False,4085.945516733963
St.Lawrence,Tigris & Euphrates,0.6082182084728707,False,9035.501784566077
St.Lawrence,Wisla,0.4529397614336651,False,7071.866264164918
Tigris & Euphrates,Wisla,0.5983881469987771,False,2167.438252682948
