a,b,rho,connected,dist_km
BEL,IND|delhi,-0.015747755983348877,False,6386.375773341955
BEL,IND|gujarat,-0.0676453607018075,False,6520.336495108388
BEL,IND|karnataka,0.02551136469302518,False,7709.481474879023
BEL,IND|kerala,0.26695945893105977,False,7909.0591057610045
BEL,IND|maharashtra,0.012948154919642409,False,6890.106727349929
BEL,IND|odisha,0.0695175939131612,False,7671.574165128612
BEL,IND|rajasthan,-0.023569141455078817,False,6432.17822031151
BEL,IND|tamil nadu,0.07522178108046314,False,7886.275943948732
BEL,IND|telangana,0.04155657828939287,False,7399.134226832479
BEL,IND|uttar pradesh,-0.058529159738113325,False,6410.021218719856
BEL,IND|west bengal,0.07128484208462592,False,7659.294601578934
BEL,IRL,0.028335909301415014,False,795.5222706625285
BEL,ITA,0.39867705172210416,False,892.9624764859082
BEL,LTU,0.11151924903034478,False,1421.723539415466
BEL,LUX,0.17029417527763469,False,183.74042813957928
BEL,LVA,0.2672961984190579,False,1448.646375260413
BEL,MDA,-0.1382455715169482,False,1821.0811160225999
BEL,MKD,-0.1856790779331961,False,1625.9433430397141
BEL,MLT,-0.25921367245935695,False,1849.879610057263
BEL,NLD,0.5592639297008689,True,147.8918830886939
BEL,NOR,0.44205466740706356,False,1105.7040810281858
BEL,POL,0.5602390308544983,False,1064.8244825080167
BEL,PRT,0.3251984539803741,False,1651.2994303904884
BEL,ROU,0.5283275957684338,False,1699.1372775806803
BEL,SRB,0.4732972511327248,False,1401.9661741476555
BEL,SVK,0.45153654199711263,False,1029.7300369804611
BEL,SVN,0.2213977315119395,False,902.3434581899868
BEL,SWE,0.48777239444597154,False,1158.3088403747265
BEL,TUR,-0.16425120832168846,False,2237.055140973175
BEL,USA|alabama,-0.002534621286622378,False,7272.115184832055
BEL,USA|arizona,0.06742544081677775,False,8771.92629488671
BEL,USA|arkansas,-0.016791059846619237,False,7490.997290600691
BEL,USA|california,0.11077520411965895,False,8948.165246077766
BEL,USA|colorado,0.06387503619009677,False,7843.286989027054
BEL,USA|connecticut,0.13653095503092222,False,5787.874661425827
BEL,USA|delaware,0.062075648559135846,False,6075.661548682765
BEL,USA|florida,0.06896685172645393,False,7397.241574612334
BEL,USA|georgia,0.006539709884567662,False,7093.8138212768035
BEL,USA|idaho,0.115041494147905,False,7986.289940228805
BEL,USA|illinois,-0.026607074091502852,False,6690.108698532046
BEL,USA|indiana,-0.0430434159463556,False,6703.734751212744
BEL,USA|iowa,-0.05499741226888633,False,7024.086448767
BEL,USA|kansas,-0.03717122082811215,False,7325.857767728761
BEL,USA|kentucky,-0.09550298221960349,False,6846.044175661258
BEL,USA|louisiana,-0.04380444727414552,False,7744.181967107739
BEL,USA|maine,-0.09621886762116859,False,5320.339818452017
BEL,USA|maryland,-0.009748295355546372,False,6194.0928308211005
BEL,USA|massachusetts,-0.05409449374438981,False,5599.6319817135
BEL,USA|michigan,-0.025604189587508496,False,6392.890150866679
BEL,USA|minnesota,0.02478833820644557,False,6766.63565649234
BEL,USA|mississippi,-0.018819401817720353,False,7522.00493614114
BEL,USA|missouri,-0.06538742471862845,False,7196.789044443275
BEL,USA|montana,0.04791917597863682,False,7549.39104214702
BEL,USA|nebraska,-0.024659349845803213,False,7236.787185948101
BEL,USA|nevada,0.06303016242788931,False,8658.341770732308
BEL,USA|new hampshire,0.07105646316886018,False,5571.004499930588
BEL,USA|new jersey,0.024472316722871788,False,5922.460805678272
BEL,USA|new mexico,0.05276913833878956,False,8371.273137385177
BEL,USA|new york,-0.05274011595764503,False,5896.415906075176
BEL,USA|north carolina,-0.02714237578816864,False,6690.937247682581
BEL,USA|north dakota,-0.0955900493630371,False,6928.642411275711
BEL,USA|ohio,0.04346262811844327,False,6513.29016826624
BEL,USA|oklahoma,-0.0018155111760412201,False,7670.235831905118
BEL,USA|oregon,0.07614182928718523,False,8154.254597842743
BEL,USA|pennsylvania,-0.015123885285316734,False,6114.614972456229
BEL,USA|rhode island,0.14426703196044777,False,5652.515640173266
BEL,USA|south carolina,-0.031289351582820535,False,6851.624440771821
BEL,USA|south dakota,0.03475591377508396,False,7105.116446563095
BEL,USA|tennessee,0.00801017719589057,False,7114.78416548497
BEL,USA|texas,0.03460112774231312,False,8105.525507545623
BEL,USA|utah,0.0005159534425694408,False,8138.891251829861
BEL,USA|vermont,-0.12969779662589317,False,5578.870608199418
BEL,USA|virginia,0.0261394912841743,False,6276.74515425662
BEL,USA|washington,-0.15599529865185438,False,7916.332439913316
BEL,USA|washington dc,-0.006773544971189808,False,6224.792288490492
BEL,USA|west virginia,-0.05495549105167757,False,6426.472088989631
BEL,USA|wisconsin,0.004995074265875399,False,6626.470454519393
BEL,USA|wyoming,-0.09517083719094942,False,7700.600128876497
BGR,BIH,0.3480280930277337,False,483.662565466342
BGR,CHE,0.22601746233292147,False,1294.5694905551827
BGR,CYP,-0.23751817367037767,False,1228.0141373458378
BGR,CZE,0.40108229786997796,False,1004.5577935434098
BGR,DEU,0.4639809750470419,False,1358.5238362550756
BGR,DNK,0.2660135780320093,False,1721.2145384636378
BGR,ESP,0.5440357705113129,False,2100.429864565031
BGR,EST,0.1969904927806163,False,1858.193819327576
BGR,FIN,0.36805856232018186,False,2064.413238799676
BGR,FRA,0.47352220933257894,False,1687.755632658031
BGR,GBR,0.47342155505430483,False,2105.01575343499
