a,b,rho,connected,dist_km
AUT,USA|kentucky,0.08678250961401511,False,7701.762922740333
AUT,USA|louisiana,-0.24706594502207666,False,8602.459133888507
AUT,USA|maine,-0.17153539381854438,False,6181.614918006753
AUT,USA|maryland,-0.15603190428713862,False,7056.251832878683
AUT,USA|massachusetts,0.08711381411816635,False,6462.034542544064
AUT,USA|michigan,-0.06429995727104401,False,7243.226261774828
AUT,USA|minnesota,-0.0030551203532260367,False,7590.710798845857
AUT,USA|mississippi,-0.07072354365475005,False,8380.465022688422
AUT,USA|missouri,-0.055640222190571145,False,8040.69335762914
AUT,USA|montana,0.19486540378863412,False,8310.013742670697
AUT,USA|nebraska,-0.06463122174775546,False,8066.307910938408
AUT,USA|nevada,0.1896738356359493,False,9430.739458832988
AUT,USA|new hampshire,-0.07291696339552771,False,6432.6959850750945
AUT,USA|new jersey,-0.17464748611308933,False,6784.797463031614
AUT,USA|new mexico,-0.017725395242842903,False,9191.021967309634
AUT,USA|new york,-0.14708018800740638,False,6757.8150298637065
AUT,USA|north carolina,-0.12039595499216638,False,7553.711424306648
AUT,USA|north dakota,-0.026050420168067228,False,7731.623311743512
AUT,USA|ohio,-0.01760432986754024,False,7369.30915397414
AUT,USA|oklahoma,-0.19686654322746047,False,8512.803926655686
AUT,USA|oregon,0.1641504059250819,False,8863.919516565415
AUT,USA|pennsylvania,-0.08367041731947017,False,6975.662337312841
AUT,USA|rhode island,-0.033289476729643865,False,6515.191685064496
AUT,USA|south carolina,-0.22717561600911554,False,7714.734447553235
AUT,USA|south dakota,0.003945306936333856,False,7923.113233030796
AUT,USA|tennessee,-0.21229881783221766,False,7972.442049339311
AUT,USA|texas,-0.2994206645107449,False,8955.076360410241
AUT,USA|utah,0.26691758103870294,False,8918.585066447462
AUT,USA|vermont,0.022439823386981913,False,6437.885562440445
AUT,USA|virginia,-0.02534539239424584,False,7138.959190030769
AUT,USA|washington,0.08735935051986898,False,8621.571095342348
AUT,USA|washington dc,0.1325169714376325,False,7087.066669327566
AUT,USA|west virginia,-0.25987038883349955,False,7286.669962500056
AUT,USA|wisconsin,0.050932915539097005,False,7467.9755248890515
AUT,USA|wyoming,-0.1589802022503917,False,8503.557771101905
BEL,BGR,0.16897165645919388,False,1686.006254084359
BEL,BIH,0.12917505030181084,False,1235.0733559138732
BEL,CHE,0.07488906620367233,False,494.17340440140447
BEL,CYP,0.0211370619530486,False,2913.387305110294
BEL,CZE,0.16927788064378296,False,763.0012229325938
BEL,DEU,0.4680957128614158,False,357.38944280116834
BEL,DNK,0.16209941603760153,False,675.4749853741139
BEL,ESP,0.43698903290129615,False,1252.1631761052904
BEL,EST,0.15506476165656463,False,1610.7846562503544
BEL,FIN,0.028373460246360584,False,1701.1065032058566
BEL,FRA,0.48337843612021086,True,452.5209371307528
BEL,GBR,0.4263495228599915,False,419.11505632453446
BEL,GRC,0.10425153112092296,False,2163.4999010779256
BEL,HRV,0.12007203035564991,False,1016.7899711408683
BEL,HUN,0.050113943882637804,False,1149.2117410950657
BEL,IND|delhi,0.13521245046839211,False,6386.375773341955
BEL,IND|gujarat,-0.109474236724696,False,6520.336495108388
BEL,IND|karnataka,-0.032035692415361736,False,7709.481474879023
BEL,IND|kerala,0.1233509465843005,False,7909.0591057610045
BEL,IND|maharashtra,0.032945499081445194,False,6890.106727349929
BEL,IND|odisha,-0.08435031362682692,False,7671.574165128612
BEL,IND|rajasthan,-0.04032893010235325,False,6432.17822031151
BEL,IND|tamil nadu,0.06940775085294375,False,7886.275943948732
BEL,IND|telangana,-0.1432420610620243,False,7399.134226832479
BEL,IND|uttar pradesh,0.041343714460677104,False,6410.021218719856
BEL,IND|west bengal,-0.13089083099819376,False,7659.294601578934
BEL,IRL,0.35247115795470735,False,795.5222706625285
BEL,ITA,0.38717546184274765,False,892.9624764859082
BEL,LTU,0.15377658136556757,False,1421.723539415466
BEL,LUX,0.39015415805827913,False,183.74042813957928
BEL,LVA,0.12528129896026208,False,1448.646375260413
BEL,MDA,-0.16766739002018322,False,1821.0811160225999
BEL,MKD,-0.037912839554426425,False,1625.9433430397141
BEL,MLT,0.019454927240375855,False,1849.879610057263
BEL,NLD,0.46650049850448655,True,147.8918830886939
BEL,NOR,-0.04380484730779431,False,1105.7040810281858
BEL,POL,0.17632103688933204,False,1064.8244825080167
BEL,PRT,0.31417177040307653,False,1651.2994303904884
BEL,ROU,0.162953995157385,False,1699.1372775806803
BEL,SRB,0.24146136618141098,False,1401.9661741476555
BEL,SVK,0.26181146170719055,False,1029.7300369804611
BEL,SVN,0.3053841180273908,False,902.3434581899868
BEL,SWE,0.04274373167637481,False,1158.3088403747265
BEL,TUR,0.17587422862180427,False,2237.055140973175
BEL,USA|alabama,0.115596068936049,False,7272.115184832055
BEL,USA|arizona,0.05556554544508424,False,8771.92629488671
BEL,USA|arkansas,0.1255804016521863,False,7490.997290600691
BEL,USA|california,0.06791767554479419,False,8948.165246077766
BEL,USA|colorado,-0.04329867540236434,False,7843.286989027054
BEL,USA|connecticut,0.009913117789488678,False,5787.874661425827
BEL,USA|delaware,-0.02278169559485094,False,6075.661548682765
BEL,USA|florida,0.15105398091439967,False,7397.241574612334
BEL,USA|georgia,-0.020388833499501498,False,7093.8138212768035
BEL,USA|idaho,-0.02154251531120923,False,7986.289940228805
BEL,USA|illinois,-0.03166927788064379,False,6690.108698532046
