site_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,site_attention_received
1659,0.20738918,-0.4938915,0.1868166,0.39629674,0.17422616,-0.37240785,-0.5976198,-0.32228827,0.16666667
1660,-0.18698028,-0.21079747,0.68438834,0.40526548,0.61442196,0.0914297,-0.7049876,0.055454507,0.07692307
1661,-0.50942814,0.1963547,0.5139478,0.28467774,0.80633277,0.21592814,-0.38550383,-0.15609396,0.0909091
1662,-0.23326793,0.16613749,0.1931706,0.1763067,0.15256916,0.47112575,-0.02532629,-0.14519079,0.12499999
1663,-0.17148411,0.70337075,0.6571538,-0.3421425,0.700432,0.7412063,0.19381545,0.9977681,0.06666666
1664,0.67679274,0.18925366,0.13932423,-0.46411926,0.18340515,-0.14790386,0.37592137,0.4124639,0.04761905
1665,-0.33264068,0.2506128,0.00855425,0.13342007,-0.08404516,0.7442219,0.2626735,-0.3401394,0.090909086
1666,-0.40337288,0.1271657,0.25318593,0.18017049,0.21832067,0.76932937,-0.14593197,-0.27349165,0.055555563
1667,-0.44669387,0.041683648,0.1600115,0.0568635,0.010876581,1.2824739,-0.33602452,-0.119824395,0.08333333
1677,0.14938378,0.012656901,0.5957291,0.3264943,0.2047607,-0.17302898,0.14582951,-0.16289334,0.07142858
1678,0.010341197,0.1451275,0.56532705,0.3639354,0.046935007,0.16161096,0.25558037,0.0348374,0.06666667
1679,0.35580963,-0.1936918,-0.059591457,0.1533798,-0.70425475,0.500502,0.31819254,-0.23515694,0.058823537
1680,0.54568505,-0.0473548,0.28888312,0.31418762,-0.5395628,-0.11865324,0.72866106,-0.3156156,0.05882353
1681,0.24860063,0.08673902,0.3945654,0.31395298,-0.25455648,0.132194,0.46612704,-0.031080794,0.07142856
1682,0.19675088,-0.026677798,0.70460093,0.55350786,-0.17123757,0.04268606,0.31070578,0.041667208,0.09090909
1683,0.40568563,-0.07069351,0.44282353,0.2014229,-0.055016592,-0.15020059,0.17932676,0.22579977,0.083333336
1684,0.09619964,-0.198347,0.35043627,0.5335249,-0.26621532,0.1111825,0.08075161,-0.2836964,0.07692308
1685,0.040137537,0.2426352,0.4232244,0.29654908,-0.19644015,0.4151844,0.55495656,-0.09417352,0.06666666
1686,0.19772375,-0.0714505,0.4332435,0.507358,-0.46221834,0.2890856,0.35986114,0.0037035085,0.05555555
1687,0.39748806,-0.05546358,0.32987967,0.4120596,-0.29751694,-0.3023923,0.53981847,-0.45280656,0.125
1688,0.15719149,-0.09111285,0.32798177,0.42802322,-0.70921135,0.74864364,0.37567204,-0.05746456,0.090909086
1689,0.18376979,0.11071229,0.33977807,0.17658052,-0.18958037,0.3149864,0.3877101,0.017022405,0.05882353
1690,0.33163807,0.14955607,0.4385394,0.2667199,-0.3265112,0.16676292,0.6317524,0.025682554,0.041666664
1691,0.08260686,0.14623281,0.4794451,0.32267165,-0.11487125,0.16872364,0.42766726,-0.19020595,0.083333336
1692,0.23338807,0.033571277,0.49584264,0.35729027,-0.363903,0.31882954,0.46757853,0.020678543,0.07692308
1693,0.6741107,-0.21472472,0.29039195,0.3181604,-0.61544275,-0.1439783,0.5503539,-0.17132819,0.076923065
1694,0.48518917,-0.31122115,0.15787655,0.35986513,-0.55897963,-0.058170557,0.26308692,-0.3676522,0.05882353
1695,0.3037924,-0.090867504,0.28364968,0.38828766,-0.56872946,0.29763788,0.48662013,-0.26953834,0.041666668
1696,0.3109447,-0.07904504,0.32909155,-0.0016029924,0.1482936,0.05772418,-0.13956271,0.3853125,0.083333336
1697,0.7745006,-0.4145596,0.36685994,0.34189835,-0.43859088,-0.4418729,0.28779197,-0.17301902,0.10000001
1698,0.4274026,-0.24015824,0.1223375,0.2833012,-0.47688627,-0.01072479,0.30402386,-0.41249076,0.07692309
1699,0.12241871,0.024899255,0.62054014,0.373462,-0.17126183,0.42737,0.17698644,0.3732342,0.076923065
1700,-0.023468278,-0.13257661,0.37288344,0.5516326,-0.544263,0.7101528,0.15553512,-0.093915075,0.06666666
1701,0.13271177,0.20777436,0.5812699,0.19204152,0.0065874755,0.3340465,0.3506232,0.27205467,0.076923065
1702,0.31842503,-0.25839996,0.6494757,0.39785254,-0.44155443,0.54297256,0.054128602,0.2466555,0.1
1703,0.32359102,-0.27220768,0.3214677,0.55975807,-0.3744852,-0.18172416,0.16978835,-0.37999508,0.07692308
1704,0.13478512,-0.0636908,0.23965043,0.36493915,-0.43816614,0.42516553,0.31648016,-0.23396797,0.07142856
1705,0.18033782,0.22282805,0.25330645,0.21823916,-0.1920044,0.04205495,0.69668454,-0.46091256,0.07692308
1706,0.7928759,-0.2207542,-0.6193724,-0.3800762,-0.2405978,-0.547549,0.28369182,-0.74255854,0.055555563
1707,0.17464787,-0.024653202,0.88270104,0.6418662,-0.19149129,0.20756783,0.18927987,0.49297798,0.1
1708,0.00023834407,-0.06621058,0.25263533,0.4349351,-0.53503406,0.6630486,0.27243912,-0.19396837,0.125
1709,0.034611113,0.21225384,0.35130692,0.098504566,0.029055372,0.37570333,0.26884604,0.066247925,0.0625
1710,-0.2769317,0.050894428,0.032899372,0.3621196,-0.54668224,1.0439157,0.18219243,-0.48768225,0.14285715
1711,0.25472382,0.014752425,0.43799466,0.032526575,-0.27265275,0.7762768,0.1507938,0.5868015,0.071428575
1712,0.4575505,-0.20232636,0.4688297,0.41335252,-0.32426894,-0.11960545,0.26748258,-0.02049457,0.07142857
1713,0.08979946,-0.0222654,0.26632044,0.45772356,-0.46426082,0.3305443,0.40657735,-0.40473065,0.04999999
1714,0.0012414679,-0.15389927,0.4267041,0.5222943,-0.33807623,0.5105808,0.079706386,-0.13303904,0.052631587
1715,-0.0063619018,0.03089565,0.02190648,0.27920642,-0.42890579,0.57186353,0.2725606,-0.25583512,0.06666667
1716,0.26263264,-0.061738428,0.04289317,0.19710428,-0.64113486,0.5524109,0.46280915,-0.28167245,0.07142858
1717,0.33098194,-0.09614976,0.18293643,0.25993046,-0.15177815,-0.2603222,0.2584511,-0.3111697,0.06666667
1718,0.14437309,0.112881616,0.13982904,0.13147122,-0.3353865,0.42507687,0.43596298,-0.15119262,0.08333333
1719,0.009316288,0.037431877,0.2766796,0.21216097,0.023158357,0.1919288,0.08446285,-0.1758458,0.099999994
1720,0.3973641,-0.0019140686,0.46983838,0.17122191,-0.22858582,0.23877972,0.31054324,0.34360847,0.058823537
1721,0.211227,-0.18534583,0.54739195,0.59667516,-0.39359725,0.16406754,0.20610724,-0.07015324,0.049999997
1722,0.11101618,-0.016417917,0.11164208,0.3975758,-0.5029754,0.3484504,0.39440042,-0.3684275,0.06666667
1723,0.20729724,0.024105774,0.47151625,0.41095603,-0.19511639,-0.006648779,0.38014865,-0.0421363,0.11111113
1724,0.16505995,-0.18418646,0.10525775,0.34746498,-0.6649658,0.66094065,0.19110595,-0.17265384,0.083333336
1725,0.039603926,-0.22801954,0.1932591,0.34879512,-0.31522202,0.47873598,-0.111620925,-0.16430049,0.071428575
1726,0.027584136,-0.16129494,0.46327424,0.4773178,-0.16897018,0.3450086,-0.07808684,0.029269371,0.0625
1727,0.08732278,0.04617431,0.18287377,0.27896327,-0.26395732,0.27587777,0.33819658,-0.23741685,0.06666666
1728,0.31791157,-0.099088535,0.3078327,0.35993814,-0.3676288,0.081410035,0.38375443,-0.23506613,0.07142857
1729,0.018156134,-0.050875615,0.23465994,0.3285718,-0.14814414,0.3237544,0.11027995,-0.26030308,0.05882353
1730,0.21325618,0.09874393,0.68244565,0.52563,-0.24409245,0.06953785,0.5005764,0.17594032,0.076923065
1731,-0.16358072,0.00034027733,0.1596574,0.49837857,-0.5659785,0.7414203,0.30318046,-0.37621275,0.1
1732,0.5944745,-0.31941953,0.29839498,0.45683053,-0.6755388,-0.037656143,0.33252442,-0.039552096,0.11111111
1733,0.26583996,-0.049256764,0.01990702,0.1621906,-0.6113182,0.51296276,0.4089465,-0.22848113,0.055555563
1734,0.0018682852,0.03130416,0.5063827,0.46042138,-0.16572864,0.36393464,0.22419055,-0.018029,0.05263159
1735,0.025687262,0.033665754,0.08539449,0.43291146,-0.6112212,0.49551138,0.4658839,-0.405347,0.058823526
1736,0.32866982,-0.074736506,0.4828971,0.161091,-0.24662812,0.4875984,0.16564985,0.41215855,0.058823526
1737,-0.14446698,0.19693819,0.3665218,0.3332329,-0.06908761,0.47670835,0.29632193,-0.18545018,0.05555555
1738,-0.14571398,0.12485376,0.13122042,0.23536646,-0.06559861,0.40957713,0.17255677,-0.33109692,0.06666667
1739,0.59458953,-0.11896825,0.0658783,0.0953737,-0.80514044,0.41359288,0.5809315,0.037766926,0.06666667
1740,0.21757862,0.2261989,0.25283933,-0.011096902,-0.09617497,0.33763134,0.47817338,0.00033127517,0.09090909
1741,0.4068167,-0.07319771,0.005016461,0.13087612,-0.5086742,0.22174326,0.40332913,-0.19219805,0.06666667
1742,0.083166264,0.25757688,0.7569768,0.4783408,-0.17876376,0.29142845,0.65696275,0.06675712,0.07692308
1743,-0.38796073,0.085490346,0.3997773,0.43125463,-0.19540812,0.9341592,0.04787962,-0.29090908,0.111111104
1744,0.38327882,-0.31691626,0.20913926,0.08474554,0.12849906,-0.16335365,-0.3712135,0.13287565,0.047619052
1747,-0.34082168,0.3197904,0.048088044,-0.06252884,0.1825537,0.79933125,0.08982815,-0.20620392,0.0625
1748,-0.013200179,-0.01826226,0.6450019,0.044294685,0.45320648,0.48818806,-0.4539848,0.64271677,0.06666667
1754,0.22147474,-0.27726424,-0.22536255,0.047993384,-0.095441565,-0.042021394,-0.20469716,-0.42396888,0.06666667
1755,0.33750743,-0.14206633,0.062469687,-0.065147586,0.33024618,-0.4485674,-0.124871105,-0.38439175,0.07142856
1756,-0.49895957,0.17834023,-0.35774606,0.101782694,-0.21370195,0.9548144,0.11444652,-0.92669666,0.09090909
1757,0.49844328,-0.15789257,0.1564021,0.055538584,-0.3008865,0.10050634,0.19346605,-0.019124288,0.07142858
1760,0.44958833,0.30990958,0.09148714,-0.42867142,0.24998502,-0.021668889,0.4231341,0.20014615,0.05
1761,0.56004643,-0.032291193,0.23209831,-0.10758688,0.19758749,-0.41904068,0.19809891,0.0024043731,0.055555563
1762,0.6129839,-0.32022396,0.36636278,0.15758014,0.035004035,-0.44696563,0.01898159,-0.08368671,0.06666667
1764,0.044429652,0.045915194,0.18925944,0.11781089,0.09112735,0.19360894,0.02057153,-0.04779328,0.05882353
1765,0.057806887,-0.17407744,0.45011842,0.41170204,0.09864722,0.06622794,-0.19893269,-0.10486199,0.055555556
1766,0.6447387,0.2163068,0.44483167,-0.49634588,0.31491542,0.1809088,0.13230245,1.1528168,0.11111111
1767,0.3325604,0.27831146,0.4234218,-0.25042456,0.33147454,0.14499182,0.26292408,0.54518276,0.1
1768,0.38643658,0.0611384,-0.039566875,-0.12928733,-0.27085268,0.2921526,0.37077665,0.00578006,0.062499996
1769,0.8412619,-0.1708938,-0.0008885488,-0.35141087,0.09224234,-0.5082654,0.1024984,0.14033873,0.071428575
1770,0.6257297,-0.057145964,0.26517314,-0.17667982,0.30949163,-0.51149315,0.11766337,0.059694726,0.05882352
1771,-0.2206254,-0.1539211,0.07730623,0.3065979,0.16682518,0.18925732,-0.3119293,-0.7092779,0.06666666
1773,-0.29987517,0.081035316,0.28130388,0.3266947,0.18040176,0.42360368,-0.101194896,-0.26074937,0.09090909
1775,1.1148564,-0.27497518,-0.48780757,-0.5867359,-0.4334541,-0.3022488,0.31923676,-0.116016194,0.066666655
1776,0.68490076,-0.048855264,0.04595673,-0.17520013,0.08469086,-0.5874694,0.36503154,-0.32465428,0.06666666
1777,0.35423622,-0.00095354766,-0.34609115,-0.14073327,-0.15338056,-0.15897992,0.3625223,-0.7186985,0.083333336
1778,0.559549,0.211868,-0.28944737,-0.4924317,-0.061530277,-0.019033954,0.48284608,-0.019815091,0.06666667
1780,0.79353297,0.24261695,0.2804028,-0.5225118,-0.1757846,0.43191057,0.5889521,0.8402534,0.055555552
1781,0.3006071,0.23204516,0.46435326,-0.13838768,0.16050673,0.3578319,0.21834554,0.67362803,0.062499993
1782,0.7126524,-0.044188395,0.21811604,-0.19179311,-0.054558605,-0.18889186,0.3385023,0.20425667,0.047619037
1784,0.27497154,0.08445664,0.053009965,-0.36920348,0.18733402,0.37787348,0.0040690154,0.21327002,0.076923065
1785,0.15399781,-0.3074342,-0.09660721,-0.0061744004,-0.06993455,0.3664262,-0.39848936,-0.16772805,0.05882353
1786,0.59617585,0.23939903,0.2930556,-0.20727295,0.09654072,-0.26471782,0.63009906,0.12594493,0.06666667
1787,-0.08940061,0.18951115,0.1019454,-0.114647456,0.22847164,0.55180705,-0.061530612,0.16050586,0.062499996
1788,-0.065466,-0.10456984,0.28788453,0.34248853,-0.12690945,0.49979803,-0.09480981,-0.115584984,0.062499996
1789,0.23203069,-0.054588564,0.091246,0.0153931305,-0.04476382,0.24855673,-0.007727325,0.1005182,0.071428575
1790,0.22828284,0.04107298,0.3857863,0.15410936,0.24681367,-0.24108043,0.1638241,-0.16974,0.052631572
1791,0.3236045,0.094212905,-0.15744369,-0.12847766,-0.11672987,0.024524704,0.36447978,-0.36171684,0.041666668
1792,1.1126586,0.09292169,0.26816052,-0.4852261,-0.25728565,-0.10082844,0.77380645,0.48908353,0.055555556
1793,0.58478796,-0.082431406,-0.101037785,-0.34669587,-0.09250374,0.11474334,0.10883373,0.18867312,0.050000004
1794,0.29214275,-0.015172873,0.2909422,-0.058988668,0.32508975,-0.100832045,-0.11477851,0.22912803,0.055555552
1795,0.49886224,-0.043001607,-0.33121604,-0.5618723,-0.029391944,0.34332106,-0.108199246,0.39426458,0.10000001
1796,0.18232521,0.38322005,0.2651195,-0.2892204,0.63562286,-0.20964986,0.28396368,-0.019400734,0.07692308
1797,0.61936843,0.00078525394,-0.0768054,-0.30699843,0.27435085,-0.63283217,0.2121406,-0.27371457,0.07142856
1798,0.2054941,-0.3457579,0.2515069,0.2565414,-0.06872925,0.14173284,-0.32597753,-0.08537613,0.09090909
1808,0.10596038,-0.10647234,0.38215965,-0.0030440912,0.25094676,0.35549825,-0.35930836,0.34865278,0.07142857
1809,0.1671648,-0.23741515,0.09848542,0.111620225,0.009285867,0.18222114,-0.29493472,-0.09152746,0.04545455
1810,0.21241146,0.019363744,0.20798899,0.21060058,-0.054917738,-0.008422986,0.1846547,-0.17061126,0.0625
1811,0.09430105,0.044813506,0.04354287,-0.06686758,0.27031985,0.06437645,-0.08168916,-0.12360354,0.06666667
1812,0.07583014,0.06520307,0.26119524,0.1450343,0.21492188,-0.0564968,0.10425159,-0.2870191,0.083333336
1813,0.5848149,0.10887948,0.063107945,-0.3811022,0.15406188,-0.16898614,0.24944855,0.24589974,0.06250001
1814,0.32412168,-0.019340059,-0.3048771,-0.49202448,0.43315405,-0.2042523,-0.23109001,-0.12951368,0.07142857
1815,0.40572137,-0.18195064,-0.06071998,0.08779691,-0.061321914,-0.38976702,0.14732592,-0.58304507,0.058823537
1816,0.5421127,-0.32550344,0.41850287,0.27175888,-0.43597507,0.17232373,0.09563534,0.25875157,0.0909091
1817,0.6669778,-0.1822716,-0.47027546,-0.3341679,-0.17289637,-0.3606497,0.19395901,-0.57815343,0.052631576
1818,0.72931457,-0.36158398,-0.5705103,-0.33819494,-0.48526615,-0.0018434525,0.10214403,-0.49262127,0.11111111
1819,0.65713984,-0.11710343,-0.09734185,-0.054406114,-0.1575303,-0.4437188,0.33174318,-0.34500474,0.11111111
1820,0.65093213,-0.16883385,0.083156705,-0.07759369,0.14741215,-0.66019225,0.15560608,-0.37043932,0.06666666
1821,0.60313475,0.04043195,0.0042971745,-0.43307662,0.047688708,0.026580222,0.24299695,0.14663264,0.083333336
1822,0.571182,0.05118445,-0.041697443,-0.37130192,0.10465156,-0.15030596,0.20009194,0.05225086,0.055555556
1823,0.5636412,-0.29997188,0.07027793,0.25743023,-0.6476496,0.10401738,0.32623488,-0.28248778,0.07692307
1824,0.22044739,0.35050797,0.42684442,-0.18580294,0.5498971,-0.19324619,0.34112686,0.08890421,0.083333336
1827,0.50813997,0.051243864,0.107936546,0.014641441,-0.4602483,0.26660356,0.58186924,0.02265608,0.083333336
1828,0.4034223,0.0037863646,0.20958729,0.18667649,-0.33841056,0.07940574,0.47930485,-0.16067426,0.06666667
1829,0.40909624,0.012720387,0.28119662,0.014812827,0.06769545,-0.17011085,0.22661372,-0.028026614,0.05263158
1830,0.37825283,-0.17834072,-0.2322288,-0.21527627,-0.27188224,0.39992738,-0.10255875,0.04190137,0.083333336
1831,0.5999964,-0.14273389,-0.11862302,0.039742075,-0.58679473,0.056486994,0.4463336,-0.24059363,0.071428575
1832,0.09902,0.13008854,-0.0013508275,-0.16703159,0.21167198,0.27001393,0.10054125,-0.2510598,0.083333336
1833,0.79510295,0.04286206,-0.020625666,-0.2824062,-0.31304228,-0.10608943,0.557161,0.14080578,0.05882353
1834,0.18843427,0.29557747,0.18883428,-0.059965633,0.07037889,0.16166042,0.4781981,-0.09000471,0.07692307
1835,0.47388384,-0.10667224,0.034962513,0.03128162,-0.30817097,0.11211647,0.20278116,0.036500715,0.055555556
1836,0.67926526,0.06945664,-0.121802494,-0.3148766,-0.053292885,-0.32630315,0.4114442,-0.023106072,0.090909086
1837,0.31003615,0.44645968,0.2546867,-0.21026814,0.22344366,-0.026553243,0.6704304,-0.040984396,0.09999998
1838,0.22698766,0.2235466,-0.24925335,-0.10787993,-0.17091478,0.07427573,0.5130514,-0.4442822,0.066666655
1839,0.15732846,0.2935713,0.01538305,-0.22676879,-0.021547735,0.5046654,0.35591418,0.06873904,0.0625
1840,-0.112579495,0.5459309,-0.21134295,-0.16497278,-0.20277224,0.7143425,0.69858485,-0.23190941,0.11111113
1841,0.039421193,0.27465537,-0.04945992,-0.10353034,-0.25041658,0.7274726,0.4610291,-0.11212525,0.062499993
1844,0.1144296,-0.08532886,0.6104906,0.30454862,0.20208833,0.1445631,-0.21783622,0.45184955,0.06666667
1846,0.016839877,-0.113725856,0.19574782,0.24220648,0.11292197,0.11367608,-0.21978918,-0.15925242,0.11111111
1847,0.55899006,-0.16101581,0.1615859,-0.0011063889,-0.15976302,-0.052791864,0.21810414,-0.05788823,0.047619045
1848,0.09961689,-0.035734225,-0.053118184,-0.0010120347,-0.16516395,0.48629013,0.005912669,-0.13839638,0.071428575
1849,0.046819568,-0.037226614,0.56661165,0.165851,0.38292122,0.18047348,-0.33145937,0.43357158,0.043478265
1850,0.05675424,-0.20389354,0.4063686,0.5340179,-0.16394214,0.19306801,-0.08332671,-0.057936568,0.09090909
1851,-0.031157449,0.42768562,0.5521906,-0.07044577,0.47793174,0.2680132,0.27834505,0.29463026,0.09090909
1852,-0.28176683,0.13442576,0.21512364,0.16501492,0.15405896,0.56088334,-0.10576573,-0.053667035,0.050000004
1856,0.4971334,-0.31868482,-0.20614748,0.07653318,-0.46589303,-0.04428971,0.0699251,-0.32140866,0.083333336
1857,0.56658125,-0.2956505,0.38398266,0.26289305,-0.2279539,-0.23513082,0.11079714,-0.011106316,0.05882353
1858,-0.36414978,0.1466654,0.036670372,-0.018108197,0.36914113,0.6049608,-0.13389242,-0.52063435,0.07692308
1859,0.53996176,-0.27167,0.070053354,0.18281096,-0.31297338,-0.25761175,0.25843728,-0.5158888,0.06666667
1860,0.45996132,0.043047164,0.1289686,-0.06961099,0.03213902,-0.2826869,0.37251335,-0.22878958,0.09090909
1861,0.5558154,-0.24990533,0.39297462,0.1329283,-0.039105877,-0.18645221,-0.10873241,0.40318307,0.07692307
1862,0.48754385,-0.09111272,0.29118893,-0.09704193,0.2659099,-0.3126744,-0.024993584,0.19720758,0.0625
1864,0.18695551,-0.006340187,-0.058522344,-0.099485494,0.22166088,-0.103142336,-0.05997882,-0.15834256,0.05
1865,0.1526582,-0.1707608,0.3505236,0.20900041,0.25054753,-0.0865809,-0.30169135,0.040943354,0.058823526
1867,0.12415881,0.06823267,0.18201783,0.27679384,-0.20169882,0.11599727,0.35581958,-0.3424225,0.052631576
1868,0.3287752,-0.26619634,0.21349442,0.017000444,0.23279649,-0.1259856,-0.3728956,0.048300426,0.09090909
1869,0.38996562,-0.117176935,0.41521716,0.09817179,-0.08888103,0.19940859,0.03186862,0.31120968,0.1
1870,0.2065979,-0.3060153,0.48392034,0.13794605,0.20470133,0.23657301,-0.55688953,0.39529034,0.062499996
1871,0.34003267,0.07916708,0.3596856,0.05500647,-0.100234136,0.15971345,0.3309555,0.2494649,0.05
1872,0.3891437,0.0730695,0.33887196,-0.020231389,-0.011238009,0.11417278,0.26716805,0.31877738,0.08333332
1873,0.24495366,-0.015594941,0.40697384,-0.004141398,0.41495633,-0.06745039,-0.20787048,0.3717254,0.06250001
1874,0.295628,-0.051427368,0.0852899,-0.025789924,-0.123546526,0.27894402,0.091996804,0.0065052547,0.05263158
1875,0.41723576,-0.6397013,0.4674549,0.421292,0.05603067,-0.29967713,-0.68284935,0.17670493,0.052631572
1876,0.6517442,-0.43999445,0.099785306,0.19138008,0.03109312,-0.8547296,-0.06457254,-0.48872706,0.1
1877,0.5061463,-0.29167178,0.60959595,0.5135224,-0.054258212,-0.55918837,0.15585433,-0.23481984,0.1111111
1879,0.71319044,-0.23710842,0.0384,0.024124019,-0.23012005,-0.49003124,0.34198332,-0.38377368,0.09090909
1880,0.5030252,-0.36110407,-0.2241538,-0.12515482,-0.26515466,0.112022445,-0.14933102,-0.15950465,0.12499999
1881,0.82924116,-0.295109,0.42659533,0.08922054,0.0020449609,-0.61556834,0.13669486,0.08177121,0.058823545
1882,0.870057,-0.4456017,-0.10336204,-0.103182964,-0.20547687,-0.5512793,0.030085847,-0.32931602,0.111111104
1883,0.86794573,-0.27435103,0.01219216,-0.0991788,-0.28238207,-0.4893419,0.39793342,-0.37671453,0.058823515
1884,0.833065,-0.4373994,-0.16437311,-0.099674456,-0.41894603,-0.26142192,0.10975224,-0.28300592,0.071428575
1885,0.3508894,-0.17261969,0.39611542,0.31495976,-0.088339254,-0.17011368,0.25812805,-0.4384226,0.06666666
1886,0.24555281,-0.08538188,0.17258559,0.13309695,0.228504,-0.39110544,-0.03250476,-0.2464237,0.111111104
1887,-0.124678776,0.037378978,0.51917106,0.2921031,0.32070035,0.1952657,-0.110091254,-0.13196556,0.05882353
1888,0.23405191,0.06565379,0.17186213,0.0041119307,0.26212066,-0.28640702,0.17794718,-0.3281381,0.05882353
1890,1.2861758,-0.4517316,0.29889345,-0.057371326,-0.16417532,-1.0474354,0.37498683,-0.21722673,0.07692308
1891,0.47309187,0.18661524,-0.1478361,-0.35366395,0.060277373,-0.13630849,0.42775476,-0.123269424,0.07692309
1892,0.35194615,0.25879622,0.015380323,-0.43881112,0.28854406,0.07866302,0.29918754,0.02063002,0.05882352
1893,0.7617319,-0.15300846,0.18277642,0.016407676,-0.35093755,-0.18928361,0.38934034,0.11643239,0.05882353
1894,0.3063679,0.1518389,0.08420557,-0.368592,0.37549058,0.07552973,0.041373834,0.19282588,0.09090908
1895,0.6186881,-0.3235579,-0.1633069,-0.17796463,-0.18996857,-0.111056715,-0.07818936,-0.07545386,0.071428575
1896,0.39153892,-0.16581693,0.21100873,-0.04806266,0.29688168,-0.32764244,-0.2107319,0.10171303,0.062500015
1897,-0.42017362,-0.21127866,-0.13015072,0.0791527,0.06136582,0.97915417,-0.5954605,-0.591648,0.058823537
1898,0.25158706,-0.12878555,-0.12160127,0.112142555,-0.25358576,0.13540137,0.17172824,-0.5386688,0.07692308
1900,0.69935834,-0.27808073,0.16589037,0.23142576,-0.7569467,0.12909055,0.46234167,-0.090836555,0.1
1901,0.2555025,0.07230161,0.38020957,0.056793354,0.19308177,-0.0052328557,0.09687625,0.27117923,0.049999997
1902,0.16577286,-0.20386139,0.42058933,0.3782036,0.03822784,0.019429699,-0.2028952,0.11467307,0.04761905
1904,0.61318,-0.19120644,0.27543792,-0.015938051,0.14467898,-0.43983853,-0.013634972,0.12967695,0.055555556
1905,1.0217952,0.13667756,-0.1815549,-0.9644575,0.75039697,-1.0733005,0.13776688,0.3263229,0.125
1909,0.7005302,-0.3030488,-0.19019575,-0.18767929,-0.27733403,-0.16681328,0.08184415,-0.20181836,0.0625
1910,0.74788046,0.015370719,-0.08448525,-0.47428507,0.4020403,-0.79611444,0.17183842,-0.019671772,0.07692307
1911,0.046488933,0.09550446,0.09287471,0.1935587,-0.06478217,0.10407083,0.29605585,-0.46784112,0.058823526
1912,0.14645335,0.07570413,0.34506327,0.3217391,-0.14546128,0.109931834,0.37353015,-0.17511322,0.052631587
1940,0.34495047,0.14095518,0.0703453,-0.2523154,0.26002985,-0.12209299,0.22367416,-0.0134089105,0.071428575
1941,0.38059387,-0.20857655,-0.020054296,0.030625574,0.023351267,-0.2387293,-0.09545356,-0.2080736,0.06666667
1943,0.0013311505,-0.025043158,0.08015109,0.0239034,0.24071124,0.19173676,-0.19609436,-0.06722884,0.04
1944,0.17502624,-0.24077629,0.2114673,0.13363063,0.21685332,0.024910606,-0.43778515,0.13600649,0.08333333
1945,-0.14438167,0.20881315,0.118567064,-0.28060123,0.42897987,0.67506564,-0.2433586,0.26212096,0.058823526
1946,-0.11812773,0.009491195,-0.14631234,0.024166845,-0.2236531,0.77782714,-0.025818706,-0.24673204,0.052631587
1947,-0.026156686,0.12047443,0.18781705,0.05645286,0.15249065,0.30867743,0.039551288,-0.11280055,0.07692309
1948,0.67873544,-0.11743106,-0.011848971,-0.34846926,0.05276993,-0.17762876,0.06352703,0.1818701,0.058823515
1949,0.26271978,-0.13754925,1.5976924,0.725868,0.43029588,-0.07714301,-0.27309328,1.2320544,0.11111111
1950,0.5302825,-0.34419,0.13500871,0.33055472,-0.42281985,-0.17829716,0.115058795,-0.21588401,0.0909091
1951,-0.22752544,-0.055992585,0.36962986,0.0966122,0.2357009,0.78644246,-0.52021235,0.20892006,0.055555552
1952,-0.16687176,0.55035865,0.22984618,-0.24475986,0.38495162,0.64478314,0.32895446,0.23816384,0.083333336
1953,0.15895817,-0.4282291,0.47913498,0.48688665,0.050468095,0.006296277,-0.48252034,-0.03877156,0.066666655
1955,-0.45933673,0.19726926,-0.006570548,0.008556128,0.13897103,0.97820115,-0.14899719,-0.29675686,0.06666668
1956,-0.5114465,0.2635004,0.035980433,0.0023924857,0.29006836,0.838564,-0.13286722,-0.37507907,0.071428575
1957,-0.46852288,0.46175358,-0.5232739,-0.38146612,0.005056396,1.1970239,0.22146444,-0.47854462,0.07692309
1958,0.27972916,0.1629514,-0.09124562,-0.17844507,-0.2053291,0.36662936,0.41515875,-0.0031953491,0.09090909
1959,-0.19295129,0.5357825,0.113022625,-0.166938,0.492962,0.19964634,0.36909872,-0.11346662,0.07692309
1960,-0.04876963,0.078237355,0.22867785,0.16520506,0.04693672,0.3766688,0.06316395,-0.065218076,0.0625
1961,-0.25704902,0.38125506,0.097702906,-0.15989313,0.20687817,0.7960168,0.17096604,-0.057334606,0.06666667
1962,-0.4022744,0.27772787,0.087487936,0.12444762,0.046608463,0.7409856,0.16034062,-0.388309,0.07692307
1963,-0.49313906,0.056146193,0.11934971,0.20854601,0.14531933,0.78951347,-0.27795118,-0.6008085,0.058823526
1964,-0.04399258,0.19622155,0.22384551,-0.037759714,0.3784296,0.13172483,0.029207483,-0.17506476,0.06666667
1965,-0.17626685,0.023243044,-0.102901384,0.08242487,0.15228546,0.24626543,-0.11624297,-0.4273182,0.07692309
1966,-0.20844701,-0.0476608,0.03320405,0.24267557,-0.20093979,0.72835076,-0.009378873,-0.45143858,0.08333333
1967,-0.16696543,0.2860777,-0.17334597,-0.15799189,0.012597352,0.6820647,0.23934086,-0.31029576,0.055555556
1968,-0.50697625,0.4639852,-0.049203232,-0.08003443,0.18359692,0.94278395,0.21391045,-0.4016326,0.07692309
