region_id,resource,model,timestamp,value
USA|maryland,carbon,SARIMA,2025-04-01,235.11461519281562
USA|maryland,carbon,SARIMA,2025-05-01,220.7118707613509
USA|maryland,carbon,SARIMA,2025-06-01,242.17068630625582
USA|maryland,carbon,SARIMA,2025-07-01,314.0753087691279
USA|maryland,carbon,SARIMA,2025-08-01,273.07471381008213
USA|maryland,carbon,SARIMA,2025-09-01,238.61175500386906
USA|maryland,carbon,SARIMA,2025-10-01,254.90885615973858
USA|maryland,carbon,SARIMA,2025-11-01,201.52606131416954
USA|maryland,carbon,SARIMA,2025-12-01,225.51118047783217
USA|massachusetts,carbon,SARIMA,2025-01-01,388.2465918284199
USA|massachusetts,carbon,SARIMA,2025-02-01,370.50580618228344
USA|massachusetts,carbon,SARIMA,2025-03-01,339.2418149465947
USA|massachusetts,carbon,SARIMA,2025-04-01,314.972748098825
USA|massachusetts,carbon,SARIMA,2025-05-01,302.4726523446067
USA|massachusetts,carbon,SARIMA,2025-06-01,322.21292742598666
USA|massachusetts,carbon,SARIMA,2025-07-01,363.2861664605022
USA|massachusetts,carbon,SARIMA,2025-08-01,340.90794997334456
USA|massachusetts,carbon,SARIMA,2025-09-01,329.6147227348341
USA|massachusetts,carbon,SARIMA,2025-10-01,354.46726215255524
USA|massachusetts,carbon,SARIMA,2025-11-01,377.5869146659574
USA|massachusetts,carbon,SARIMA,2025-12-01,390.2754184734617
USA|michigan,carbon,SARIMA,2025-01-01,412.7282072468239
USA|michigan,carbon,SARIMA,2025-02-01,364.61455017907235
USA|michigan,carbon,SARIMA,2025-03-01,351.4882624915153
USA|michigan,carbon,SARIMA,2025-04-01,389.81042116846754
USA|michigan,carbon,SARIMA,2025-05-01,365.9060656543117
USA|michigan,carbon,SARIMA,2025-06-01,401.7140285647964
USA|michigan,carbon,SARIMA,2025-07-01,428.13390909721346
USA|michigan,carbon,SARIMA,2025-08-01,430.6010772618575
USA|michigan,carbon,SARIMA,2025-09-01,423.7520226434458
USA|michigan,carbon,SARIMA,2025-10-01,397.26829313962827
USA|michigan,carbon,SARIMA,2025-11-01,372.6875830983404
USA|michigan,carbon,SARIMA,2025-12-01,390.5709938111388
USA|minnesota,carbon,SARIMA,2025-01-01,367.9349265710282
USA|minnesota,carbon,SARIMA,2025-02-01,246.39526666259255
USA|minnesota,carbon,SARIMA,2025-03-01,239.30896471327264
USA|minnesota,carbon,SARIMA,2025-04-01,212.97062074648875
USA|minnesota,carbon,SARIMA,2025-05-01,233.81352002044522
USA|minnesota,carbon,SARIMA,2025-06-01,310.6933029801371
USA|minnesota,carbon,SARIMA,2025-07-01,355.487425434315
USA|minnesota,carbon,SARIMA,2025-08-01,325.0664773354634
USA|minnesota,carbon,SARIMA,2025-09-01,279.77664874500846
USA|minnesota,carbon,SARIMA,2025-10-01,263.5453999417339
USA|minnesota,carbon,SARIMA,2025-11-01,308.0979144560728
USA|minnesota,carbon,SARIMA,2025-12-01,336.08926818346106
USA|mississippi,carbon,SARIMA,2025-01-01,407.94347625216074
USA|mississippi,carbon,SARIMA,2025-02-01,390.4535908390666
USA|mississippi,carbon,SARIMA,2025-03-01,443.8667580556905
USA|mississippi,carbon,SARIMA,2025-04-01,399.0607912033147
USA|mississippi,carbon,SARIMA,2025-05-01,407.2496562260097
USA|mississippi,carbon,SARIMA,2025-06-01,418.28199230032016
USA|mississippi,carbon,SARIMA,2025-07-01,427.13004103882355
USA|mississippi,carbon,SARIMA,2025-08-01,428.6344062145124
USA|mississippi,carbon,SARIMA,2025-09-01,415.82409268592045
USA|mississippi,carbon,SARIMA,2025-10-01,394.6976438453271
USA|mississippi,carbon,SARIMA,2025-11-01,404.5492912950024
USA|mississippi,carbon,SARIMA,2025-12-01,426.0105333094582
USA|missouri,carbon,SARIMA,2025-01-01,583.6179676555727
USA|missouri,carbon,SARIMA,2025-02-01,495.67476436552784
USA|missouri,carbon,SARIMA,2025-03-01,432.1616939070391
USA|missouri,carbon,SARIMA,2025-04-01,459.3973765797717
USA|missouri,carbon,SARIMA,2025-05-01,537.6080808312341
USA|missouri,carbon,SARIMA,2025-06-01,560.9932189092492
USA|missouri,carbon,SARIMA,2025-07-01,573.6084192030919
USA|missouri,carbon,SARIMA,2025-08-01,567.2585462115441
USA|missouri,carbon,SARIMA,2025-09-01,537.3528939335242
USA|missouri,carbon,SARIMA,2025-10-01,561.3655948735634
USA|missouri,carbon,SARIMA,2025-11-01,499.81453171668164
USA|missouri,carbon,SARIMA,2025-12-01,525.7902011584107
USA|montana,carbon,SARIMA,2025-01-01,358.2749187262696
USA|montana,carbon,SARIMA,2025-02-01,365.0152890715647
USA|montana,carbon,SARIMA,2025-03-01,379.82991399320986
USA|montana,carbon,SARIMA,2025-04-01,348.4762165797297
USA|montana,carbon,SARIMA,2025-05-01,188.80077457182725
USA|montana,carbon,SARIMA,2025-06-01,262.90229488041325
USA|montana,carbon,SARIMA,2025-07-01,388.3605629663707
USA|montana,carbon,SARIMA,2025-08-01,400.31272338751955
USA|montana,carbon,SARIMA,2025-09-01,434.02634392398255
USA|montana,carbon,SARIMA,2025-10-01,407.452806869805
USA|montana,carbon,SARIMA,2025-11-01,360.4011863398009
USA|montana,carbon,SARIMA,2025-12-01,373.96094611739636
USA|nebraska,carbon,SARIMA,2025-01-01,431.6311302243507
USA|nebraska,carbon,SARIMA,2025-02-01,334.6121265130823
USA|nebraska,carbon,SARIMA,2025-03-01,307.27177902629126
USA|nebraska,carbon,SARIMA,2025-04-01,214.80620111902977
USA|nebraska,carbon,SARIMA,2025-05-01,311.15180475987313
USA|nebraska,carbon,SARIMA,2025-06-01,391.1336008085708
USA|nebraska,carbon,SARIMA,2025-07-01,460.53690211910657
USA|nebraska,carbon,SARIMA,2025-08-01,463.3582504149527
USA|nebraska,carbon,SARIMA,2025-09-01,424.2798484294621
USA|nebraska,carbon,SARIMA,2025-10-01,371.14172696865126
USA|nebraska,carbon,SARIMA,2025-11-01,348.5454853568449
USA|nebraska,carbon,SARIMA,2025-12-01,383.73660740641014
USA|nevada,carbon,SARIMA,2025-01-01,341.89380741323316
USA|nevada,carbon,SARIMA,2025-02-01,314.7794999717076
USA|nevada,carbon,SARIMA,2025-03-01,285.8745296045773
USA|nevada,carbon,SARIMA,2025-04-01,236.3136466331173
USA|nevada,carbon,SARIMA,2025-05-01,239.11123454096483
USA|nevada,carbon,SARIMA,2025-06-01,258.8268988464175
USA|nevada,carbon,SARIMA,2025-07-01,310.85516237082396
USA|nevada,carbon,SARIMA,2025-08-01,306.45677128073453
USA|nevada,carbon,SARIMA,2025-09-01,292.1747369803442
USA|nevada,carbon,SARIMA,2025-10-01,295.79832978904614
USA|nevada,carbon,SARIMA,2025-11-01,297.62363911325394
USA|nevada,carbon,SARIMA,2025-12-01,320.76159917895126
USA|new hampshire,carbon,SARIMA,2025-01-01,137.78912867357525
USA|new hampshire,carbon,SARIMA,2025-02-01,122.61238417954
USA|new hampshire,carbon,SARIMA,2025-03-01,105.005517804696
USA|new hampshire,carbon,SARIMA,2025-04-01,240.89562923704858
USA|new hampshire,carbon,SARIMA,2025-05-01,133.92036121844689
USA|new hampshire,carbon,SARIMA,2025-06-01,176.62120202324962
USA|new hampshire,carbon,SARIMA,2025-07-01,167.1712688737296
USA|new hampshire,carbon,SARIMA,2025-08-01,184.06818325745408
USA|new hampshire,carbon,SARIMA,2025-09-01,173.13505076034767
USA|new hampshire,carbon,SARIMA,2025-10-01,255.30631937178106
USA|new hampshire,carbon,SARIMA,2025-11-01,83.6607999938958
USA|new hampshire,carbon,SARIMA,2025-12-01,137.96204828376852
USA|new jersey,carbon,SARIMA,2025-01-01,235.8836691242969
USA|new jersey,carbon,SARIMA,2025-02-01,208.38466092201148
USA|new jersey,carbon,SARIMA,2025-03-01,196.18386107961274
USA|new jersey,carbon,SARIMA,2025-04-01,275.8392038426685
USA|new jersey,carbon,SARIMA,2025-05-01,230.5524483152454
USA|new jersey,carbon,SARIMA,2025-06-01,251.1626800133056
USA|new jersey,carbon,SARIMA,2025-07-01,288.0305881679005
USA|new jersey,carbon,SARIMA,2025-08-01,257.2396774833189
USA|new jersey,carbon,SARIMA,2025-09-01,232.62170512417595
USA|new jersey,carbon,SARIMA,2025-10-01,279.8991005659225
USA|new jersey,carbon,SARIMA,2025-11-01,275.83920437315
USA|new jersey,carbon,SARIMA,2025-12-01,229.99573036919645
USA|new mexico,carbon,SARIMA,2025-01-01,248.58949528880044
USA|new mexico,carbon,SARIMA,2025-02-01,277.86846420410143
USA|new mexico,carbon,SARIMA,2025-03-01,249.76737302382654
USA|new mexico,carbon,SARIMA,2025-04-01,150.83194622677917
USA|new mexico,carbon,SARIMA,2025-05-01,252.49624420520038
USA|new mexico,carbon,SARIMA,2025-06-01,315.52965672619223
USA|new mexico,carbon,SARIMA,2025-07-01,322.60560810011316
USA|new mexico,carbon,SARIMA,2025-08-01,305.01318888504477
USA|new mexico,carbon,SARIMA,2025-09-01,303.70168549748826
USA|new mexico,carbon,SARIMA,2025-10-01,221.58681072641986
USA|new mexico,carbon,SARIMA,2025-11-01,159.83466391838033
USA|new mexico,carbon,SARIMA,2025-12-01,233.82499535637987
USA|new york,carbon,SARIMA,2025-01-01,246.70338486614423
USA|new york,carbon,SARIMA,2025-02-01,241.9078008527938
USA|new york,carbon,SARIMA,2025-03-01,234.93746049150462
USA|new york,carbon,SARIMA,2025-04-01,225.00829813473294
USA|new york,carbon,SARIMA,2025-05-01,229.9870890978487
USA|new york,carbon,SARIMA,2025-06-01,264.9280406455868
USA|new york,carbon,SARIMA,2025-07-01,298.76602777717653
USA|new york,carbon,SARIMA,2025-08-01,280.3112192665178
USA|new york,carbon,SARIMA,2025-09-01,274.2314318372481
USA|new york,carbon,SARIMA,2025-10-01,242.12111231979395
USA|new york,carbon,SARIMA,2025-11-01,251.20047246020437
USA|new york,carbon,SARIMA,2025-12-01,253.09247280873396
USA|north carolina,carbon,SARIMA,2025-01-01,313.4229711359852
USA|north carolina,carbon,SARIMA,2025-02-01,294.9312062193066
USA|north carolina,carbon,SARIMA,2025-03-01,282.8497791450058
USA|north carolina,carbon,SARIMA,2025-04-01,250.92850293872056
USA|north carolina,carbon,SARIMA,2025-05-01,277.5773168567942
USA|north carolina,carbon,SARIMA,2025-06-01,312.6424131964683
USA|north carolina,carbon,SARIMA,2025-07-01,349.0661960164872
USA|north carolina,carbon,SARIMA,2025-08-01,333.5636194844766
USA|north carolina,carbon,SARIMA,2025-09-01,302.8064008439458
USA|north carolina,carbon,SARIMA,2025-10-01,256.5971803154925
USA|north carolina,carbon,SARIMA,2025-11-01,282.46659175482523
USA|north carolina,carbon,SARIMA,2025-12-01,322.57987061120645
USA|north dakota,carbon,SARIMA,2025-01-01,520.260740566031
USA|north dakota,carbon,SARIMA,2025-02-01,460.735843577036
USA|north dakota,carbon,SARIMA,2025-03-01,444.3313150062152
USA|north dakota,carbon,SARIMA,2025-04-01,369.15072210595974
USA|north dakota,carbon,SARIMA,2025-05-01,429.28825458619065
USA|north dakota,carbon,SARIMA,2025-06-01,494.46050437769964
USA|north dakota,carbon,SARIMA,2025-07-01,568.8846277885702
USA|north dakota,carbon,SARIMA,2025-08-01,523.88833403609
USA|north dakota,carbon,SARIMA,2025-09-01,494.88053358956864
USA|north dakota,carbon,SARIMA,2025-10-01,445.1200377635689
USA|north dakota,carbon,SARIMA,2025-11-01,461.1937412202597
USA|north dakota,carbon,SARIMA,2025-12-01,469.49126555689406
USA|ohio,carbon,SARIMA,2025-01-01,496.8460609634957
USA|ohio,carbon,SARIMA,2025-02-01,454.948217287862
USA|ohio,carbon,SARIMA,2025-03-01,463.64036210598834
USA|ohio,carbon,SARIMA,2025-04-01,446.70795242704634
USA|ohio,carbon,SARIMA,2025-05-01,448.4243347914657
USA|ohio,carbon,SARIMA,2025-06-01,451.8861840395786
USA|ohio,carbon,SARIMA,2025-07-01,468.1609738002802
USA|ohio,carbon,SARIMA,2025-08-01,472.58734936343393
USA|ohio,carbon,SARIMA,2025-09-01,453.1027669597341
USA|ohio,carbon,SARIMA,2025-10-01,446.13003503863143
USA|ohio,carbon,SARIMA,2025-11-01,452.68581572998306
USA|ohio,carbon,SARIMA,2025-12-01,470.15700530670006
USA|oklahoma,carbon,SARIMA,2025-01-01,316.78852152761243
USA|oklahoma,carbon,SARIMA,2025-02-01,231.04355008433117
USA|oklahoma,carbon,SARIMA,2025-03-01,216.2622651286866
USA|oklahoma,carbon,SARIMA,2025-04-01,238.55490592214255
USA|oklahoma,carbon,SARIMA,2025-05-01,320.8289077999702
USA|oklahoma,carbon,SARIMA,2025-06-01,363.85788749325246
USA|oklahoma,carbon,SARIMA,2025-07-01,368.1853236745188
USA|oklahoma,carbon,SARIMA,2025-08-01,387.6487297314841
USA|oklahoma,carbon,SARIMA,2025-09-01,348.29053332837213
USA|oklahoma,carbon,SARIMA,2025-10-01,272.5458373615111
USA|oklahoma,carbon,SARIMA,2025-11-01,286.6365194927463
USA|oklahoma,carbon,SARIMA,2025-12-01,274.3176939139913
USA|oregon,carbon,SARIMA,2025-01-01,206.812278772965
USA|oregon,carbon,SARIMA,2025-02-01,201.7893718913857
USA|oregon,carbon,SARIMA,2025-03-01,200.92747761506814
USA|oregon,carbon,SARIMA,2025-04-01,201.44839580130503
USA|oregon,carbon,SARIMA,2025-05-01,103.67867188020699
USA|oregon,carbon,SARIMA,2025-06-01,179.447375581514
USA|oregon,carbon,SARIMA,2025-07-01,218.86234679881042
USA|oregon,carbon,SARIMA,2025-08-01,228.17409773423614
USA|oregon,carbon,SARIMA,2025-09-01,237.26903399094633
USA|oregon,carbon,SARIMA,2025-10-01,235.40367061450334
USA|oregon,carbon,SARIMA,2025-11-01,206.81236316926575
USA|oregon,carbon,SARIMA,2025-12-01,214.91585017390497
USA|pennsylvania,carbon,SARIMA,2025-01-01,353.27503590984725
USA|pennsylvania,carbon,SARIMA,2025-02-01,337.67312664565026
USA|pennsylvania,carbon,SARIMA,2025-03-01,335.3588465959627
USA|pennsylvania,carbon,SARIMA,2025-04-01,332.29733450041675
USA|pennsylvania,carbon,SARIMA,2025-05-01,323.4613539585487
USA|pennsylvania,carbon,SARIMA,2025-06-01,338.85430725268753
USA|pennsylvania,carbon,SARIMA,2025-07-01,373.2100002014226
USA|pennsylvania,carbon,SARIMA,2025-08-01,359.27927585502016
USA|pennsylvania,carbon,SARIMA,2025-09-01,324.903383425514
USA|pennsylvania,carbon,SARIMA,2025-10-01,306.57240160207306
USA|pennsylvania,carbon,SARIMA,2025-11-01,314.40035968224544
USA|pennsylvania,carbon,SARIMA,2025-12-01,334.59155797388286
USA|rhode island,carbon,SARIMA,2025-01-01,428.97098604269223
USA|rhode island,carbon,SARIMA,2025-02-01,403.04177825854777
USA|rhode island,carbon,SARIMA,2025-03-01,382.5420209593247
USA|rhode island,carbon,SARIMA,2025-04-01,378.37290379253113
USA|rhode island,carbon,SARIMA,2025-05-01,392.0698009387107
USA|rhode island,carbon,SARIMA,2025-06-01,408.2407623290784
USA|rhode island,carbon,SARIMA,2025-07-01,417.49047831238005
USA|rhode island,carbon,SARIMA,2025-08-01,415.18411256903204
USA|rhode island,carbon,SARIMA,2025-09-01,414.069855648149
USA|rhode island,carbon,SARIMA,2025-10-01,421.8275152056839
USA|rhode island,carbon,SARIMA,2025-11-01,422.7552467497416
USA|rhode island,carbon,SARIMA,2025-12-01,417.17604870044573
USA|south carolina,carbon,SARIMA,2025-01-01,241.96880273119802
USA|south carolina,carbon,SARIMA,2025-02-01,214.67156869318526
USA|south carolina,carbon,SARIMA,2025-03-01,212.21402454495603
USA|south carolina,carbon,SARIMA,2025-04-01,236.99474843839405
USA|south carolina,carbon,SARIMA,2025-05-01,261.624797444416
USA|south carolina,carbon,SARIMA,2025-06-01,272.3762368218416
USA|south carolina,carbon,SARIMA,2025-07-01,291.4329570109646
USA|south carolina,carbon,SARIMA,2025-08-01,270.30386351784483
USA|south carolina,carbon,SARIMA,2025-09-01,250.19702815223667
USA|south carolina,carbon,SARIMA,2025-10-01,260.9601247773787
USA|south carolina,carbon,SARIMA,2025-11-01,243.15454533866932
USA|south carolina,carbon,SARIMA,2025-12-01,245.04740262554367
USA|south dakota,carbon,SARIMA,2025-01-01,151.46845636083526
USA|south dakota,carbon,SARIMA,2025-02-01,115.11758027703662
USA|south dakota,carbon,SARIMA,2025-03-01,109.94641211553889
USA|south dakota,carbon,SARIMA,2025-04-01,87.54914786518533
USA|south dakota,carbon,SARIMA,2025-05-01,87.75235308726275
USA|south dakota,carbon,SARIMA,2025-06-01,146.66272692437917
USA|south dakota,carbon,SARIMA,2025-07-01,215.33343537797109
USA|south dakota,carbon,SARIMA,2025-08-01,175.6782990763837
USA|south dakota,carbon,SARIMA,2025-09-01,143.09144176838015
USA|south dakota,carbon,SARIMA,2025-10-01,72.6415733032317
USA|south dakota,carbon,SARIMA,2025-11-01,112.40826581292444
USA|south dakota,carbon,SARIMA,2025-12-01,130.8919893862433
USA|tennessee,carbon,SARIMA,2025-01-01,334.42257293373456
USA|tennessee,carbon,SARIMA,2025-02-01,286.4283670202612
USA|tennessee,carbon,SARIMA,2025-03-01,239.02720657112985
USA|tennessee,carbon,SARIMA,2025-04-01,246.9572729194204
USA|tennessee,carbon,SARIMA,2025-05-01,237.67514054807714
USA|tennessee,carbon,SARIMA,2025-06-01,296.4758804653644
USA|tennessee,carbon,SARIMA,2025-07-01,349.5928635888261
USA|tennessee,carbon,SARIMA,2025-08-01,333.101863841048
USA|tennessee,carbon,SARIMA,2025-09-01,296.13178520129236
USA|tennessee,carbon,SARIMA,2025-10-01,241.26324000372745
USA|tennessee,carbon,SARIMA,2025-11-01,263.1064511767283
USA|tennessee,carbon,SARIMA,2025-12-01,291.0138821898698
USA|texas,carbon,SARIMA,2025-01-01,346.77142134784424
USA|texas,carbon,SARIMA,2025-02-01,295.30854338625323
USA|texas,carbon,SARIMA,2025-03-01,295.40868444991247
USA|texas,carbon,SARIMA,2025-04-01,295.2102517582049
USA|texas,carbon,SARIMA,2025-05-01,343.0794509559742
USA|texas,carbon,SARIMA,2025-06-01,353.7387778176922
USA|texas,carbon,SARIMA,2025-07-01,370.3649732739722
USA|texas,carbon,SARIMA,2025-08-01,383.55103477322
USA|texas,carbon,SARIMA,2025-09-01,379.52659675512143
USA|texas,carbon,SARIMA,2025-10-01,341.7985598623269
USA|texas,carbon,SARIMA,2025-11-01,335.2712530697794
USA|texas,carbon,SARIMA,2025-12-01,332.5029768776024
USA|utah,carbon,SARIMA,2025-01-01,591.6535664006176
USA|utah,carbon,SARIMA,2025-02-01,544.6382528841058
USA|utah,carbon,SARIMA,2025-03-01,505.7043700991233
USA|utah,carbon,SARIMA,2025-04-01,457.3539828338819
USA|utah,carbon,SARIMA,2025-05-01,429.84865331663775
USA|utah,carbon,SARIMA,2025-06-01,451.9946154083499
USA|utah,carbon,SARIMA,2025-07-01,537.9894347095317
USA|utah,carbon,SARIMA,2025-08-01,541.6593503555171
USA|utah,carbon,SARIMA,2025-09-01,533.5121305754379
USA|utah,carbon,SARIMA,2025-10-01,554.1522389835604
USA|utah,carbon,SARIMA,2025-11-01,548.6533092964803
USA|utah,carbon,SARIMA,2025-12-01,543.496080943517
USA|vermont,carbon,SARIMA,2025-01-01,73.28664043129044
USA|vermont,carbon,SARIMA,2025-02-01,65.99443463580853
USA|vermont,carbon,SARIMA,2025-03-01,54.098888584210115
USA|vermont,carbon,SARIMA,2025-04-01,43.347696055403226
USA|vermont,carbon,SARIMA,2025-05-01,27.84956112952095
USA|vermont,carbon,SARIMA,2025-06-01,59.619694376412234
USA|vermont,carbon,SARIMA,2025-07-01,64.4308029347074
USA|vermont,carbon,SARIMA,2025-08-01,57.549217619974314
USA|vermont,carbon,SARIMA,2025-09-01,60.9059442004846
USA|vermont,carbon,SARIMA,2025-10-01,35.489073692528564
USA|vermont,carbon,SARIMA,2025-11-01,58.099003869905424
USA|vermont,carbon,SARIMA,2025-12-01,62.715470931825955
USA|virginia,carbon,SARIMA,2025-01-01,318.0919285308891
USA|virginia,carbon,SARIMA,2025-02-01,305.5276155677467
USA|virginia,carbon,SARIMA,2025-03-01,297.0394198257891
USA|virginia,carbon,SARIMA,2025-04-01,263.09342544176366
USA|virginia,carbon,SARIMA,2025-05-01,274.47636683232435
USA|virginia,carbon,SARIMA,2025-06-01,310.4694176677133
USA|virginia,carbon,SARIMA,2025-07-01,327.3513697123344
USA|virginia,carbon,SARIMA,2025-08-01,322.88808171997727
USA|virginia,carbon,SARIMA,2025-09-01,311.5621936442098
USA|virginia,carbon,SARIMA,2025-10-01,259.7130742827112
USA|virginia,carbon,SARIMA,2025-11-01,284.8166960944577
USA|virginia,carbon,SARIMA,2025-12-01,313.4266891466867
USA|washington,carbon,SARIMA,2025-01-01,138.01589959605764
USA|washington,carbon,SARIMA,2025-02-01,140.07355192437862
USA|washington,carbon,SARIMA,2025-03-01,139.57829433529048
USA|washington,carbon,SARIMA,2025-04-01,129.06890493978028
USA|washington,carbon,SARIMA,2025-05-01,57.32486213717571
USA|washington,carbon,SARIMA,2025-06-01,88.1289414926566
USA|washington,carbon,SARIMA,2025-07-01,145.60363205341588
USA|washington,carbon,SARIMA,2025-08-01,153.1988706350233
USA|washington,carbon,SARIMA,2025-09-01,174.37795615887603
USA|washington,carbon,SARIMA,2025-10-01,169.18486055517934
USA|washington,carbon,SARIMA,2025-11-01,134.0316449778336
USA|washington,carbon,SARIMA,2025-12-01,135.81421361093868
USA|washington dc,carbon,SARIMA,2025-01-01,210.95247463243197
USA|washington dc,carbon,SARIMA,2025-02-01,201.93540467661262
USA|washington dc,carbon,SARIMA,2025-03-01,164.15585739887436
USA|washington dc,carbon,SARIMA,2025-04-01,80.7268754990794
USA|washington dc,carbon,SARIMA,2025-05-01,77.55126614701808
USA|washington dc,carbon,SARIMA,2025-06-01,164.93580008125303
USA|washington dc,carbon,SARIMA,2025-07-01,165.49374479712648
USA|washington dc,carbon,SARIMA,2025-08-01,162.80143290058882
USA|washington dc,carbon,SARIMA,2025-09-01,181.0210741441817
USA|washington dc,carbon,SARIMA,2025-10-01,75.39928237434036
USA|washington dc,carbon,SARIMA,2025-11-01,172.11247516871398
USA|washington dc,carbon,SARIMA,2025-12-01,194.4817054400689
USA|west virginia,carbon,SARIMA,2025-01-01,732.7346678592295
USA|west virginia,carbon,SARIMA,2025-02-01,712.4604629370639
USA|west virginia,carbon,SARIMA,2025-03-01,711.0215486073491
USA|west virginia,carbon,SARIMA,2025-04-01,720.9566342204217
USA|west virginia,carbon,SARIMA,2025-05-01,726.4977510776891
USA|west virginia,carbon,SARIMA,2025-06-01,741.0079121944151
USA|west virginia,carbon,SARIMA,2025-07-01,751.6170254552262
USA|west virginia,carbon,SARIMA,2025-08-01,750.6772257328795
USA|west virginia,carbon,SARIMA,2025-09-01,731.9518054665626
USA|west virginia,carbon,SARIMA,2025-10-01,702.5820502662896
USA|west virginia,carbon,SARIMA,2025-11-01,682.4170900615745
USA|west virginia,carbon,SARIMA,2025-12-01,724.5997287452618
USA|wisconsin,carbon,SARIMA,2025-01-01,518.0129355690684
USA|wisconsin,carbon,SARIMA,2025-02-01,449.13091978011823
USA|wisconsin,carbon,SARIMA,2025-03-01,459.6490571232832
USA|wisconsin,carbon,SARIMA,2025-04-01,399.71506463428693
USA|wisconsin,carbon,SARIMA,2025-05-01,417.71738416320517
USA|wisconsin,carbon,SARIMA,2025-06-01,465.18891145972356
USA|wisconsin,carbon,SARIMA,2025-07-01,490.1996696360681
USA|wisconsin,carbon,SARIMA,2025-08-01,494.29888984612575
USA|wisconsin,carbon,SARIMA,2025-09-01,491.6361979582443
USA|wisconsin,carbon,SARIMA,2025-10-01,482.07123458321337
USA|wisconsin,carbon,SARIMA,2025-11-01,457.82346621311314
USA|wisconsin,carbon,SARIMA,2025-12-01,487.41088766840386
USA|wyoming,carbon,SARIMA,2025-01-01,560.9177129730547
USA|wyoming,carbon,SARIMA,2025-02-01,519.5813640020677
USA|wyoming,carbon,SARIMA,2025-03-01,498.1827325321331
USA|wyoming,carbon,SARIMA,2025-04-01,466.75400464551535
USA|wyoming,carbon,SARIMA,2025-05-01,488.01646233755787
USA|wyoming,carbon,SARIMA,2025-06-01,529.168794449678
USA|wyoming,carbon,SARIMA,2025-07-01,607.4026837156342
USA|wyoming,carbon,SARIMA,2025-08-01,598.5394524242233
USA|wyoming,carbon,SARIMA,2025-09-01,581.9905664935546
USA|wyoming,carbon,SARIMA,2025-10-01,568.284069671099
USA|wyoming,carbon,SARIMA,2025-11-01,511.72392235686414
USA|wyoming,carbon,SARIMA,2025-12-01,511.4669677581135
Albany River,water,SARIMA,2022-10-16,-22.02883566299797
Albany River,water,SARIMA,2022-11-16,3.471552352009967
Albany River,water,SARIMA,2022-12-16,-2.8648058679596318
Albany River,water,SARIMA,2023-01-16,52.49340810967943
Albany River,water,SARIMA,2023-02-16,58.26086250787171
Albany River,water,SARIMA,2023-03-16,58.710236518566376
Albany River,water,SARIMA,2023-04-16,118.26287261520339
Albany River,water,SARIMA,2023-05-16,75.67768412856702
Albany River,water,SARIMA,2023-06-16,38.28068715737553
Albany River,water,SARIMA,2023-07-16,-4.246183842186635
Albany River,water,SARIMA,2023-08-16,-31.054061644571348
Albany River,water,SARIMA,2023-09-16,-22.08593432427658
Bravo,water,SARIMA,2022-10-16,-88.99261159308892
Bravo,water,SARIMA,2022-11-16,-102.58931511920044
Bravo,water,SARIMA,2022-12-16,-113.31357935957706
Bravo,water,SARIMA,2023-01-16,-108.1166607959616
Bravo,water,SARIMA,2023-02-16,-104.84126029973896
Bravo,water,SARIMA,2023-03-16,-100.8958419299204
Bravo,water,SARIMA,2023-04-16,-117.87951236438407
Bravo,water,SARIMA,2023-05-16,-124.76430505823879
Bravo,water,SARIMA,2023-06-16,-111.19712792440228
Bravo,water,SARIMA,2023-07-16,-99.76580470184206
Bravo,water,SARIMA,2023-08-16,-99.74433911668478
Bravo,water,SARIMA,2023-09-16,-93.58786017237085
Brazos River,water,SARIMA,2022-10-16,-153.5559366847622
Brazos River,water,SARIMA,2022-11-16,-162.8860736741659
Brazos River,water,SARIMA,2022-12-16,-158.17563844776288
Brazos River,water,SARIMA,2023-01-16,-129.94573331914802
Brazos River,water,SARIMA,2023-02-16,-139.14623561150793
Brazos River,water,SARIMA,2023-03-16,-130.92173027757377
Brazos River,water,SARIMA,2023-04-16,-130.7369229331503
Brazos River,water,SARIMA,2023-05-16,-105.12723239302532
Brazos River,water,SARIMA,2023-06-16,-105.78362480109371
Brazos River,water,SARIMA,2023-07-16,-135.69208917024847
Brazos River,water,SARIMA,2023-08-16,-153.33449078167297
Brazos River,water,SARIMA,2023-09-16,-186.65702610726618
Colorado River (Pacific Ocean),water,SARIMA,2022-10-16,-120.47693607213365
Colorado River (Pacific Ocean),water,SARIMA,2022-11-16,-112.38719140305182
Colorado River (Pacific Ocean),water,SARIMA,2022-12-16,-113.0074039480088
Colorado River (Pacific Ocean),water,SARIMA,2023-01-16,-79.14049032687632
Colorado River (Pacific Ocean),water,SARIMA,2023-02-16,-74.55342677243601
Colorado River (Pacific Ocean),water,SARIMA,2023-03-16,-75.68397293329406
Colorado River (Pacific Ocean),water,SARIMA,2023-04-16,-82.57652350692673
Colorado River (Pacific Ocean),water,SARIMA,2023-05-16,-79.42409469533641
Colorado River (Pacific Ocean),water,SARIMA,2023-06-16,-116.13663119700911
Colorado River (Pacific Ocean),water,SARIMA,2023-07-16,-107.4624784290237
Colorado River (Pacific Ocean),water,SARIMA,2023-08-16,-114.71403299626073
Colorado River (Pacific Ocean),water,SARIMA,2023-09-16,-119.61513572808421
Columbia River,water,SARIMA,2022-10-16,-152.78084339666825
